발생일시,월별,시간대별,관할해경서,발생해역,위도,경도,기상상태,발생원인,발생유형,사고선박수,발생인원,구조,부상,사망,실종,선 종,톤수
2020-04-20 08:19,04,08,목포,영해,35 | 1 | 0,126 | 19 | 60,양호,정비불량,기관손상,1,2,2,0,0,0,모터보트,1.14
2020-04-20 05:30,04,05,서귀포,공해,30 | 19 | 0,125 | 30 | 0,양호,정비불량,기관손상,1,6,6,0,0,0,어선,20
2020-04-19 20:29,04,20,울산,영해-EEZ,35 | 31 | 54,130 | 5 | 43,양호,운항부주의,부유물감김,1,10,10,0,0,0,어선,38
2020-04-19 13:21,04,13,통영,협수로,34 | 36 | 55,128 | 35 | 34,양호,운항부주의,좌초/좌주,1,7,7,0,0,0,낚시어선,5.39
2020-04-19 13:04,04,13,인천,영해,37 | 15 | 47,126 | 30 | 15,양호,정비불량,기관손상,1,3,3,0,0,0,고무보트,0.06
2020-04-19 10:27,04,10,동해,영해,37 | 48 | 50,128 | 54 | 7,황천4급,기상악화,전복,1,3,3,0,0,0,모터보트,0.6
2020-04-18 13:21,04,13,부산,항계 내,35 | 1 | 39,129 | 1 | 42,양호,정비불량,기관손상,1,2,2,0,0,0,요트,10.05
2020-04-18 13:16,04,13,제주,영해-EEZ,33 | 14 | 21,125 | 49 | 24,양호,운항부주의,부유물감김,1,8,8,0,0,0,어선,39
2020-04-18 10:09,04,10,목포,영해,34 | 26 | 9,125 | 52 | 53,양호,정비불량,기관손상,1,6,6,0,0,0,어선,12
2020-04-18 09:55,04,09,평택,영해,37 | 1 | 60,126 | 27 | 42,양호,정비불량,추진기손상,1,5,5,0,0,0,모터보트,1.38
2020-04-17 19:33,04,19,부산,항계 내,35 | 4 | 31,129 | 9 | 56,양호,정비불량,키손상,1,8,8,0,0,0,어선,20
2020-04-17 10:50,04,10,포항,영해,36 | 3 | 27,129 | 24 | 56,양호,운항부주의,부유물감김,1,1,1,0,0,0,요트,4.01
2020-04-17 07:00,04,07,서귀포,공해,29 | 40 | 0,124 | 31 | 0,풍랑주의보,정비불량,기관손상,1,6,6,0,0,0,어선,9.77
2020-04-17 02:28,04,02,울산,영해-EEZ,35 | 21 | 46,129 | 38 | 40,양호,운항부주의,충돌,1,9,9,0,0,0,어선,79.94
2020-04-17 02:28,04,02,울산,영해-EEZ,35 | 21 | 46,129 | 38 | 40,양호,운항부주의,충돌,1,21,21,0,0,0,유조선,29266
2020-04-16 20:12,04,20,서귀포,영해-EEZ,33 | 7 | 59,127 | 22 | 59,양호,정비불량,기관손상,1,4,4,0,0,0,어선,4.62
2020-04-16 18:56,04,18,포항,영해-EEZ,36 | 25 | 59,131 | 7 | 0,양호,운항부주의,부유물감김,1,4,4,0,0,0,어선,9.77
2020-04-16 18:45,04,18,동해,영해-EEZ,37 | 44 | 42,129 | 11 | 3,황천5급,운항부주의,부유물감김,1,6,6,0,0,0,어선,9.77
2020-04-16 15:14,04,15,인천,항계 내,37 | 26 | 53,126 | 36 | 24,양호,안전부주의,화재,1,0,0,0,0,0,예부선,133
2020-04-16 13:29,04,13,동해,영해-EEZ,37 | 31 | 18,129 | 34 | 59,황천5급,정비불량,기관손상,1,4,4,0,0,0,어선,9.77
2020-04-16 12:14,04,12,창원,영해,35 | 3 | 30,128 | 37 | 40,양호,연료고갈,운항저해,1,4,4,0,0,0,기타,25
2020-04-16 08:43,04,08,여수,영해,34 | 27 | 41,127 | 47 | 34,양호,운항부주의,충돌,1,6,6,3,0,0,낚시어선,2.78
2020-04-16 08:43,04,08,여수,영해,34 | 27 | 41,127 | 47 | 34,양호,운항부주의,충돌,1,6,6,0,0,0,어선,9.77
2020-04-15 20:18,04,20,여수,항계 내,34 | 44 | 15,127 | 44 | 44,양호,기타 ,화재,1,0,0,0,0,0,어선,1.81
2020-04-15 15:47,04,15,인천,영해,37 | 24 | 18,126 | 26 | 56,양호,운항부주의,좌초/좌주,1,1,1,0,0,0,고무보트,0.1
2020-04-15 13:50,04,13,인천,영해,37 | 22 | 0,126 | 28 | 59,양호,운항부주의,부유물감김,1,5,5,0,0,0,모터보트,5.68
2020-04-15 11:54,04,11,태안,영해,36 | 58 | 57,126 | 17 | 32,양호,기타 ,기관손상,1,3,3,0,0,0,모터보트,0.94
2020-04-15 11:33,04,11,완도,항계 내,34 | 24 | 51,126 | 45 | 17,양호,정비불량,기관손상,1,2,2,0,0,0,어선,2.99
2020-04-15 07:35,04,07,목포,영해,34 | 6 | 0,126 | 10 | 23,양호,정비불량,기관손상,1,2,2,0,0,0,모터보트,0.37
2020-04-15 03:36,04,03,창원,항계 내,35 | 7 | 32,128 | 41 | 57,양호,관리소홀,침수,1,0,0,0,0,0,기타,269.48
2020-04-14 12:45,04,12,완도,항계 내,34 | 24 | 46,126 | 51 | 52,양호,정비불량,추진기손상,1,2,2,0,0,0,어선,2.99
2020-04-14 10:18,04,10,평택,항계 내,36 | 57 | 53,126 | 50 | 21,양호,안전부주의,해양오염,1,0,0,0,0,0,유조선,9127
2020-04-13 23:46,04,23,군산,영해,35 | 49 | 0,125 | 55 | 0,양호,안전부주의,작업 중 인명사상,1,1,1,1,0,0,어선,72
2020-04-13 22:32,04,22,울산,항계 내,35 | 38 | 45,129 | 26 | 44,풍랑경보,관리소홀,침수,1,0,0,0,0,0,어선,1.29
2020-04-13 18:30,04,18,서귀포,영해-EEZ,32 | 19 | 0,125 | 34 | 0,풍랑주의보,안전부주의,작업 중 인명사상,1,1,0,0,0,1,어선,139
2020-04-13 12:08,04,12,부산,영해,35 | 51 | 11,129 | 13 | 28,양호,운항부주의,부유물감김,1,22,22,0,0,0,화물선,46982
2020-04-13 11:26,04,11,인천,영해,37 | 55 | 15,124 | 40 | 54,양호,안전부주의,해양오염,1,0,0,0,0,0,유조선,336
2020-04-13 06:20,04,06,창원,항계 내,35 | 1 | 53,128 | 41 | 39,양호,관리소홀,침몰,1,0,0,0,0,0,어선,4.87
2020-04-12 15:40,04,15,창원,영해,35 | 7 | 51,128 | 35 | 17,양호,운항부주의,부유물감김,1,1,1,0,0,0,어선,0.75
2020-04-12 14:57,04,14,창원,영해,35 | 5 | 53,128 | 42 | 42,양호,관리소홀,표류,1,0,0,0,0,0,고무보트,1
2020-04-12 14:02,04,14,보령,영해,36 | 30 | 13,126 | 26 | 56,양호,운항부주의,추진기손상,1,4,4,0,0,0,고무보트,0.5
2020-04-12 12:41,04,12,군산,영해,35 | 49 | 60,126 | 27 | 0,양호,연료고갈,운항저해,1,2,2,0,0,0,모터보트,0.36
2020-04-12 12:38,04,12,태안,영해,36 | 39 | 5,126 | 7 | 36,양호,정비불량,추진기손상,1,2,2,0,0,0,고무보트,0
2020-04-12 09:34,04,09,평택,영해,37 | 10 | 31,126 | 36 | 22,양호,운항부주의,부유물감김,1,1,1,0,0,0,어선,3
2020-04-12 09:03,04,09,울산,영해-EEZ,35 | 13 | 27,129 | 59 | 39,양호,정비불량,키손상,1,4,4,0,0,0,어선,4.99
2020-04-12 08:51,04,08,통영,협수로,34 | 55 | 0,128 | 27 | 42,양호,정비불량,기관손상,1,2,2,0,0,0,어선,1.99
2020-04-12 07:22,04,07,인천,항계 내,37 | 20 | 12,126 | 39 | 38,양호,운항부주의,충돌,1,2,2,0,0,0,어선,2.22
2020-04-12 07:22,04,07,인천,항계 내,37 | 20 | 12,126 | 39 | 38,양호,운항부주의,충돌,1,4,4,0,0,0,어선,4.87
2020-04-11 16:39,04,16,통영,협수로,34 | 54 | 27,128 | 6 | 5,양호,연료고갈,운항저해,1,2,2,0,0,0,모터보트,1.8
2020-04-11 15:42,04,15,목포,영해,35 | 23 | 16,126 | 18 | 16,양호,연료고갈,운항저해,1,3,3,0,0,0,모터보트,1.66
2020-04-11 15:02,04,15,평택,영해,37 | 7 | 8,126 | 32 | 30,양호,운항부주의,부유물감김,1,8,8,0,0,0,낚시어선,6.67
2020-04-11 14:16,04,14,보령,영해,36 | 4 | 60,126 | 28 | 0,양호,정비불량,기관손상,1,5,5,0,0,0,모터보트,1
2020-04-11 13:15,04,13,울산,영해,35 | 29 | 1,129 | 26 | 23,양호,정비불량,기관손상,1,3,3,0,0,0,어선,1.1
2020-04-11 12:20,04,12,울산,항계 내,35 | 31 | 1,129 | 22 | 49,양호,운항부주의,접촉,1,20,20,0,0,0,유조선,16084
2020-04-11 11:55,04,11,부산,항계 내,35 | 5 | 19,129 | 1 | 32,양호,정비불량,화재,1,0,0,0,0,0,어선,129
2020-04-11 11:23,04,11,포항,영해-EEZ,36 | 43 | 0,131 | 3 | 0,양호,정비불량,기관손상,1,7,7,0,0,0,어선,24
2020-04-11 11:04,04,11,평택,영해,37 | 6 | 23,126 | 29 | 18,양호,정비불량,추진기손상,1,1,1,0,0,0,모터보트,1.71
2020-04-11 08:20,04,08,통영,영해,34 | 34 | 46,128 | 39 | 50,양호,운항부주의,부유물감김,1,7,7,0,0,0,어선,4.99
2020-04-10 20:08,04,20,울산,영해,35 | 18 | 29,129 | 36 | 37,양호,정비불량,키손상,1,5,5,0,0,0,어선,9.77
2020-04-10 18:47,04,18,여수,항계 내,34 | 56 | 9,127 | 42 | 42,양호,관리소홀,기타,1,0,0,0,0,0,기타,1
2020-04-10 10:55,04,10,울산,항계 내,35 | 30 | 27,129 | 26 | 58,양호,안전부주의,해양오염,1,0,0,0,0,0,유조선,115139
2020-04-10 09:46,04,09,울진,영해,37 | 2 | 23,129 | 29 | 19,양호,정비불량,기관손상,1,4,4,0,0,0,어선,7.93
2020-04-10 09:30,04,09,제주,영해,33 | 33 | 0,126 | 36 | 0,양호,정비불량,기관손상,1,7,7,0,0,0,낚시어선,9.77
2020-04-10 09:00,04,09,평택,항계 내,37 | 1 | 37,126 | 27 | 2,양호,운항부주의,침몰,1,1,1,0,0,0,모터보트,0.41
2020-04-10 08:48,04,08,제주,영해-EEZ,33 | 43 | 0,125 | 52 | 0,양호,운항부주의,부유물감김,1,10,10,0,0,0,어선,60
2020-04-10 08:16,04,08,목포,영해,34 | 31 | 36,125 | 47 | 24,양호,정비불량,기관손상,1,6,6,0,0,0,어선,9.77
2020-04-10 06:29,04,06,부안,영해,35 | 25 | 60,126 | 7 | 60,양호,운항부주의,부유물감김,1,8,8,0,0,0,어선,15
2020-04-09 18:08,04,18,여수,항계 내,34 | 38 | 56,127 | 12 | 10,양호,관리소홀,표류,1,0,0,0,0,0,어선,7.93
2020-04-09 16:45,04,16,통영,항계 내,34 | 55 | 37,128 | 4 | 48,양호,관리소홀,침수,1,0,0,0,0,0,모터보트,1.98
2020-04-09 12:37,04,12,평택,영해,37 | 1 | 51,126 | 38 | 52,양호,정비불량,추진기손상,1,4,4,0,0,0,모터보트,0.8
2020-04-09 10:41,04,10,군산,항계 내,35 | 55 | 58,126 | 31 | 45,양호,운항부주의,좌초/좌주,1,6,6,0,0,0,어선,29
2020-04-09 10:05,04,10,울산,영해,35 | 18 | 1,129 | 16 | 13,양호,기타 ,화재,1,1,1,0,0,0,어선,9.77
2020-04-09 08:15,04,08,보령,영해,36 | 13 | 59,126 | 57 | 41,양호,관리소홀,침수,1,0,0,0,0,0,모터보트,0.8
2020-04-09 07:24,04,07,여수,영해,34 | 25 | 60,125 | 10 | 0,양호,정비불량,기관손상,1,10,10,0,0,0,유조선,1076
2020-04-09 06:00,04,06,서귀포,영해-EEZ,33 | 1 | 60,127 | 7 | 0,양호,기타 ,화재,1,6,4,0,2,0,어선,9.77
2020-04-09 04:30,04,04,서귀포,영해-EEZ,33 | 4 | 59,126 | 58 | 59,양호,운항부주의,부유물감김,1,2,2,0,0,0,어선,5.87
2020-04-08 05:59,04,15,완도,항계 내,34 | 22 | 37,126 | 51 | 29,양호,정비불량,키손상,1,2,2,0,0,0,화물선,29
2020-04-07 19:29,04,14,평택,영해,37 | 8 | 30,126 | 26 | 33,양호,정비불량,기관손상,1,17,17,0,0,0,화물선,6395
2020-04-07 17:34,04,17,부산,항계 내,35 | 3 | 59,129 | 0 | 29,양호,안전부주의,해양오염,1,0,0,0,0,0,기타,4071
2020-04-07 16:30,04,16,동해,공해,38 | 30 | 0,134 | 0 | 0,양호,정비불량,기관손상,1,9,9,0,0,0,어선,89
2020-04-07 14:51,04,14,포항,항계 내,35 | 56 | 31,129 | 32 | 11,양호,운항부주의,전복,1,1,1,0,0,0,고무보트,0.1
2020-04-07 10:48,04,10,창원,항계 내,35 | 5 | 35,128 | 47 | 39,양호,관리소홀,해양오염,1,0,0,0,0,0,기타,4.99
2020-04-07 07:44,04,07,태안,영해-EEZ,36 | 21 | 52,125 | 30 | 32,양호,정비불량,기관손상,1,10,10,0,0,0,어선,46
2020-04-06 20:09,04,20,보령,항계 내,36 | 19 | 36,126 | 30 | 50,양호,관리소홀,전복,1,0,0,0,0,0,어선,1.59
2020-04-06 15:31,04,15,창원,항계 내,35 | 4 | 28,128 | 47 | 50,양호,운항부주의,접촉,1,23,23,0,0,0,화물선,150706
2020-04-06 15:31,04,15,창원,항계 내,35 | 4 | 28,128 | 47 | 50,양호,운항부주의,접촉,1,5,5,0,0,0,화물선,112967
2020-04-06 14:23,04,14,부산,항계 내,35 | 7 | 9,129 | 3 | 28,양호,기상악화,접촉,1,21,21,0,0,0,화물선,8306
2020-04-06 14:23,04,14,부산,항계 내,35 | 7 | 9,129 | 3 | 28,양호,기상악화,접촉,1,17,17,0,0,0,화물선,7170
2020-04-06 05:13,04,05,통영,협수로,34 | 54 | 9,128 | 5 | 9,양호,운항부주의,접촉,1,0,0,0,0,0,예부선,0
2020-04-06 05:13,04,05,통영,협수로,34 | 54 | 9,128 | 5 | 9,양호,운항부주의,접촉,1,2,2,0,0,0,어선,2.99
2020-04-05 11:04,04,11,여수,영해,34 | 25 | 60,127 | 58 | 60,양호,정비불량,기관손상,1,6,6,0,0,0,어선,9.77
2020-04-05 09:06,04,09,평택,항계 내,37 | 1 | 54,126 | 33 | 29,양호,관리소홀,표류,1,2,2,0,0,0,모터보트,0.86
2020-04-05 07:01,04,07,평택,항계 내,37 | 2 | 6,126 | 33 | 38,양호,정비불량,운항저해,1,2,2,0,0,0,모터보트,0.86
2020-04-05 02:09,04,02,태안,항계 내,36 | 35 | 22,126 | 23 | 38,양호,정비불량,키손상,1,2,2,0,0,0,어선,2.67
2020-04-05 02:08,04,02,여수,영해,34 | 25 | 25,127 | 53 | 54,양호,정비불량,키손상,1,6,6,0,0,0,어선,9.77
2020-04-04 21:51,04,21,목포,영해,34 | 39 | 19,126 | 15 | 20,풍랑주의보,정비불량,좌초/좌주,1,1,1,0,0,0,어선,1.93
2020-04-04 14:57,04,14,여수,영해,34 | 33 | 19,127 | 40 | 59,양호,정비불량,기관손상,1,3,3,0,0,0,낚시어선,2.74
2020-04-04 13:35,04,13,포항,영해,36 | 1 | 60,129 | 27 | 0,양호,정비불량,추진기손상,1,2,2,0,0,0,모터보트,1.05
2020-04-04 12:30,04,12,제주,영해,33 | 58 | 60,126 | 19 | 0,양호,운항부주의,부유물감김,1,4,4,0,0,0,어선,7.31
2020-04-04 08:19,04,08,포항,항계 내,35 | 55 | 2,129 | 32 | 2,양호,정비불량,추진기손상,1,1,1,0,0,0,고무보트,1
2020-04-04 08:12,04,08,완도,항계 내,34 | 11 | 57,126 | 50 | 45,양호,운항부주의,부유물감김,1,2,2,0,0,0,어선,4.99
2020-04-04 07:41,04,07,포항,영해,36 | 12 | 0,129 | 31 | 59,양호,연료고갈,운항저해,1,1,1,0,0,0,어선,6.32
2020-04-04 05:44,04,05,포항,영해,36 | 0 | 5,129 | 39 | 38,양호,운항부주의,충돌,1,4,4,4,0,0,어선,6.67
2020-04-04 05:44,04,05,포항,영해,36 | 0 | 5,129 | 39 | 38,양호,운항부주의,충돌,1,10,10,0,0,0,화물선,1356
2020-04-04 03:29,04,03,속초,영해,37 | 51 | 37,128 | 52 | 37,양호,운항부주의,충돌,1,1,1,1,0,0,어선,2.41
2020-04-04 03:29,04,03,속초,영해,37 | 51 | 37,128 | 52 | 37,양호,운항부주의,충돌,1,3,3,0,0,0,어선,6.67
2020-04-04 01:39,04,01,울산,영해-EEZ,35 | 15 | 30,129 | 54 | 30,양호,운항부주의,부유물감김,1,4,4,0,0,0,어선,9.77
2020-04-04 00:03,04,00,부산,항계 내,35 | 3 | 31,129 | 7 | 40,양호,운항부주의,충돌,1,3,3,0,0,0,예부선,149
2020-04-04 00:03,04,00,부산,항계 내,35 | 3 | 31,129 | 7 | 40,양호,운항부주의,충돌,1,1,1,1,0,0,예부선,1952
2020-04-04 00:03,04,00,부산,항계 내,35 | 3 | 31,129 | 7 | 40,양호,운항부주의,충돌,1,1413,1413,0,0,0,여객선,168000
2020-04-03 20:47,04,20,서귀포,영해-EEZ,32 | 36 | 0,126 | 13 | 60,양호,정비불량,추진기손상,1,8,8,0,0,0,어선,29
2020-04-03 15:28,04,15,울산,영해,35 | 18 | 38,129 | 21 | 3,양호,정비불량,키손상,1,4,4,0,0,0,유조선,149
2020-04-03 11:44,04,11,통영,협수로,34 | 53 | 10,128 | 4 | 31,양호,기타 ,기타,1,1,0,0,1,0,어선,1.38
2020-04-03 10:18,04,10,목포,영해,34 | 21 | 55,126 | 7 | 50,양호,연료고갈,운항저해,1,1,1,0,0,0,어선,0.88
2020-04-03 10:08,04,10,제주,영해,33 | 49 | 59,127 | 6 | 0,양호,정비불량,기관손상,1,2,2,0,0,0,어선,3.53
2020-04-03 07:21,04,07,포항,영해,36 | 4 | 3,129 | 31 | 5,양호,정비불량,키손상,1,4,4,0,0,0,어선,4.99
2020-04-03 06:32,04,06,통영,영해,34 | 37 | 31,128 | 7 | 12,양호,정비불량,키손상,1,1,1,0,0,0,어선,1.96
2020-04-03 06:10,04,06,울산,영해,35 | 12 | 31,129 | 14 | 34,양호,정비불량,추진기손상,1,1,1,0,0,0,어선,2.78
2020-04-02 17:37,04,17,인천,영해,37 | 35 | 14,125 | 45 | 46,양호,운항부주의,부유물감김,1,4,4,0,0,0,어선,9.77
2020-04-02 17:00,04,17,서귀포,영해,33 | 10 | 5,126 | 15 | 45,양호,운항부주의,좌초/좌주,1,1,1,0,0,0,어선,4.98
2020-04-02 13:38,04,13,동해,영해,37 | 49 | 17,128 | 55 | 10,양호,정비불량,기관손상,1,2,2,0,0,0,어선,2.97
2020-04-02 10:44,04,10,여수,영해,34 | 43 | 17,127 | 43 | 41,양호,정비불량,기관손상,1,1,1,0,0,0,어선,1.02
2020-04-02 07:41,04,07,완도,항계 내,34 | 17 | 21,126 | 30 | 32,양호,운항부주의,충돌,1,4,4,0,0,0,어선,9.77
2020-04-02 07:41,04,07,완도,항계 내,34 | 17 | 21,126 | 30 | 32,양호,운항부주의,충돌,1,3,3,0,0,0,어선,2.41
2020-04-02 07:02,04,07,인천,영해,37 | 29 | 8,125 | 24 | 27,양호,안전부주의,작업 중 인명사상,1,1,1,1,0,0,어선,9.77
2020-04-02 04:47,04,04,여수,영해,34 | 1 | 54,127 | 18 | 55,양호,운항부주의,충돌,1,12,12,0,0,0,화물선,499
2020-04-02 04:47,04,04,여수,영해,34 | 1 | 54,127 | 18 | 55,양호,운항부주의,충돌,1,9,9,0,0,0,어선,75
2020-04-01 05:50,04,05,울진,항계 내,36 | 30 | 35,129 | 26 | 55,양호,정비불량,화재,1,0,0,0,0,0,어선,2.99
2020-04-01 03:40,04,03,통영,영해,34 | 42 | 21,128 | 41 | 6,양호,운항부주의,부유물감김,1,2,2,0,0,0,어선,4.99
2020-03-31 20:19,03,20,여수,영해,34 | 43 | 13,127 | 43 | 5,양호,운항부주의,좌초/좌주,1,1,1,0,0,0,어선,9.77
2020-03-31 18:41,03,18,여수,영해,34 | 44 | 12,127 | 33 | 9,양호,정비불량,기관손상,1,2,2,0,0,0,어선,9.77
2020-03-31 16:14,03,16,서귀포,영해,33 | 16 | 56,126 | 45 | 4,양호,정비불량,기관손상,1,7,7,0,0,0,모터보트,4.18
2020-03-31 16:14,03,16,서귀포,영해,33 | 16 | 56,126 | 45 | 4,양호,정비불량,기관손상,1,1,1,0,0,0,모터보트,1.01
2020-03-31 15:29,03,15,속초,항계 내,37 | 53 | 35,128 | 49 | 58,양호,안전부주의,화재,1,0,0,0,0,0,어선,8.55
2020-03-31 12:11,03,12,통영,협수로,34 | 46 | 23,128 | 30 | 42,양호,정비불량,기관손상,1,1,1,0,0,0,요트,4.1
2020-03-31 08:38,03,08,통영,영해,34 | 34 | 24,128 | 12 | 42,양호,안전부주의,작업 중 인명사상,1,1,0,0,1,0,어선,11
2020-03-31 08:25,03,08,통영,영해,34 | 41 | 13,128 | 42 | 51,양호,운항부주의,부유물감김,1,2,2,0,0,0,어선,4.99
2020-03-31 08:22,03,08,부산,항계 내,35 | 6 | 9,129 | 3 | 28,양호,운항부주의,좌초/좌주,1,6,6,0,0,0,유조선,323
2020-03-31 05:50,03,05,보령,영해,36 | 10 | 13,126 | 29 | 47,양호,운항부주의,충돌,1,2,2,0,0,0,어선,2.99
2020-03-31 05:50,03,05,보령,영해,36 | 10 | 13,126 | 29 | 47,양호,운항부주의,충돌,1,3,3,0,0,0,어선,3
2020-03-31 03:00,03,03,포항,영해-EEZ,35 | 42 | 0,131 | 9 | 0,양호,정비불량,기관손상,1,4,4,0,0,0,어선,9.77
2020-03-31 01:01,03,01,보령,영해,36 | 16 | 18,125 | 49 | 35,양호,운항부주의,충돌,1,11,11,0,0,0,유조선,2041
2020-03-31 01:01,03,01,보령,영해,36 | 16 | 18,125 | 49 | 35,양호,운항부주의,충돌,1,7,7,0,0,0,어선,28
2020-03-30 23:56,03,23,목포,항계 내,34 | 46 | 59,126 | 23 | 59,양호,안전부주의,침수,1,0,0,0,0,0,어선,153.95
2020-03-30 20:30,03,20,완도,항계 내,34 | 18 | 33,126 | 46 | 28,양호,정비불량,추진기손상,1,3,3,0,0,0,어선,1.99
2020-03-30 18:59,03,18,제주,영해,33 | 27 | 0,126 | 4 | 0,양호,정비불량,추진기손상,1,4,4,0,0,0,어선,9.77
2020-03-30 16:12,03,16,인천,영해,37 | 18 | 15,126 | 5 | 8,양호,정비불량,추진기손상,1,4,4,0,0,0,어선,7.93
2020-03-30 12:58,03,12,부산,영해,35 | 8 | 12,129 | 20 | 57,양호,운항부주의,충돌,1,3,3,1,0,0,어선,5.35
2020-03-30 12:58,03,12,부산,영해,35 | 8 | 12,129 | 20 | 57,양호,운항부주의,충돌,1,6,6,0,0,0,예부선,303
2020-03-30 11:37,03,11,창원,항계 내,34 | 10 | 5,128 | 35 | 5,양호,정비불량,해양오염,1,0,0,0,0,0,화물선,55000
2020-03-30 10:38,03,10,인천,영해,37 | 25 | 31,126 | 21 | 3,양호,정비불량,기관손상,1,7,7,0,0,0,모터보트,2
2020-03-30 09:49,03,09,부산,항계 내,35 | 3 | 50,129 | 1 | 20,양호,안전부주의,해양오염,1,0,0,0,0,0,유조선,1683
2020-03-30 09:30,03,09,서귀포,영해-EEZ,32 | 54 | 0,127 | 34 | 0,양호,운항부주의,부유물감김,1,5,5,0,0,0,어선,9.77
2020-03-30 09:05,03,09,울산,항계 내,35 | 30 | 9,129 | 22 | 2,양호,관리소홀,침수,1,0,0,0,0,0,모터보트,14
2020-03-30 08:43,03,08,제주,영해,33 | 26 | 29,126 | 14 | 26,양호,정비불량,키손상,1,3,3,0,0,0,어선,4.17
2020-03-30 08:00,03,08,인천,영해,37 | 20 | 46,126 | 41 | 3,양호,정비불량,기관손상,1,2,2,0,0,0,어선,3
2020-03-30 07:04,03,07,목포,영해,34 | 48 | 34,126 | 21 | 43,양호,기타 ,해양오염,1,0,0,0,0,0,모터보트,0.39
2020-03-30 06:20,03,06,태안,영해-EEZ,36 | 39 | 11,125 | 55 | 54,양호,정비불량,기관손상,1,2,2,0,0,0,낚시어선,9.77
2020-03-29 15:15,03,15,군산,영해-EEZ,35 | 51 | 0,125 | 36 | 0,양호,안전부주의,작업 중 인명사상,1,1,1,1,0,0,어선,24
2020-03-29 13:45,03,13,창원,영해,35 | 3 | 19,128 | 40 | 15,양호,정비불량,기관손상,1,2,2,0,0,0,고무보트,0.1
2020-03-29 09:26,03,09,평택,항계 내,37 | 0 | 58,126 | 26 | 30,양호,정비불량,기관손상,1,1,1,0,0,0,어선,2.19
2020-03-29 07:59,03,07,동해,영해,37 | 31 | 55,129 | 20 | 13,양호,운항부주의,부유물감김,1,3,3,0,0,0,어선,9.77
2020-03-29 07:56,03,07,인천,영해,37 | 18 | 56,126 | 16 | 7,양호,운항부주의,부유물감김,1,15,15,0,0,0,낚시어선,9.77
2020-03-28 16:04,03,16,울진,영해,36 | 39 | 46,129 | 26 | 50,양호,운항부주의,부유물감김,1,1,1,0,0,0,어선,5.46
2020-03-28 15:53,03,15,부산,영해,35 | 2 | 14,128 | 58 | 53,양호,운항부주의,부유물감김,1,2,2,0,0,0,어선,1.11
2020-03-28 11:01,03,11,통영,협수로,34 | 47 | 35,128 | 4 | 5,양호,정비불량,기관손상,1,2,2,0,0,0,요트,2.8
2020-03-28 07:15,03,07,여수,항계 내,34 | 30 | 52,127 | 14 | 47,양호,관리소홀,전복,1,0,0,0,0,0,어선,1.77
2020-03-28 06:18,03,06,보령,항계 내,36 | 7 | 50,126 | 30 | 6,양호,관리소홀,침수,1,0,0,0,0,0,어선,3.97
2020-03-28 02:20,03,02,울산,항계 내,35 | 12 | 54,129 | 13 | 58,황천6급,정비불량,기관손상,1,11,11,0,0,0,어선,36
2020-03-27 19:55,03,19,인천,항계 내,37 | 23 | 53,126 | 32 | 57,양호,운항부주의,충돌,1,18,18,0,0,0,유조선,4960
2020-03-27 19:55,03,19,인천,항계 내,37 | 23 | 53,126 | 32 | 57,양호,운항부주의,충돌,1,1,1,0,0,0,기타,25
2020-03-27 17:57,03,17,인천,영해,37 | 14 | 41,126 | 30 | 26,양호,정비불량,기관손상,1,3,3,0,0,0,예부선,67
2020-03-27 00:58,03,00,완도,항계 내,34 | 21 | 45,126 | 50 | 54,저시정,기상악화,방향상실,1,2,2,0,0,0,어선,1.88
2020-03-27 00:47,03,00,부산,항계 내,35 | 5 | 12,129 | 1 | 35,풍랑주의보,정비불량,접촉,1,1,1,0,0,0,어선,275
